State Code,District Code,Sub-District Code,Sub-District Name (In English)
8,775,580,Siwana
8,111,599,Sojat
8,93,480,Sridungargarh
8,629,7150,Suhagpura
8,96,486,Sujangarh
8,111,604,Sumerpur
8,105,6667,Sunel
8,106,6371,Surajgarh
8,100,465,Suratgarh
8,108,6934,Suroth
8,113,7225,Talawara
8,94,6033,Talera
8,86,6658,Tantoti
8,770,7128,Tapukara
8,96,481,Taranagar
8,774,6656,Tatgarh
8,87,7113,Tehla
8,87,501,Thanagazi
8,101,467,Tibbi
8,770,496,Tijara
8,107,6390,Tinwari
8,108,520,Todabhim
8,116,619,Todaraisingh
8,116,618,Tonk
8,102,7142,Toonga
8,91,6923,Uchchain
8,106,492,Udaipurwati
8,116,621,Uniara
8,117,690,Vallabhnagar
8,100,464,Vijainagar
8,774,6661,Vijainagar
8,782,539,Viratnagar
8,113,6386,Wazeerpur
8,91,512,Weir
11,226,1547,Chungthang
11,228,6398,Dentam
11,226,6402,Dzongu
11,225,1553,Gangtok
11,228,1549,Gyalshing
11,227,6399,Jorethang
11,226,6401,Kabi
11,742,7178,Mangalbarey
11,226,1548,Mangan
11,227,1551,Namchi
11,227,7542,Namthang
11,741,1554,Pakyong
11,225,7177,Rabdang
11,741,6396,Rangpo
11,227,1552,Ravangla
11,741,1555,Rongli
11,742,1550,Soreng
11,227,6400,Yangang
11,228,6397,Yuksom
33,575,5884,Agastheeswaram
33,568,5704,Alandur
33,582,5824,Alangudi
33,733,5875,Alangulam
33,581,5951,Alathur
33,592,5878,Ambasamudram
33,568,5700,Ambattur
33,732,5719,Ambur
33,568,7161,Aminjikarai
33,595,5964,Anaicut
33,569,6643,Anaimalai
33,577,6662,Anchetty
33,610,5983,Andimadam
33,588,5846,Andipatti
33,569,5955,Annur
33,573,5969,Anthiyur
33,731,5715,Arakonam
33,593,5721,Arani
33,582,5826,Aranthangi
33,576,5768,Aravakurichi
33,731,5716,Arcot
33,610,5787,Ariyalur
33,597,5853,Aruppukkottai
33,572,5994,Athoor
33,584,5743,Attur
33,589,6621,Avadi
33,634,5903,Avinashi
33,582,5828,Avudayarkoil
33,568,7163,Ayanavaram
33,577,6613,Bargur
33,573,5750,Bhavani
33,570,6645,Bhuvanagiri
33,588,5842,Bodinayakanur
33,586,5966,Budalur
33,730,5706,Chengalpattu
33,593,5725,Chengam
33,592,6648,Cheranmahadevi
33,593,6617,Chetpet
33,593,5722,Cheyyar
33,730,5711,Cheyyur
33,570,5791,Chidambaram
33,729,5977,Chinnasalem
33,569,5897,Coimbatore North
33,569,5898,Coimbatore South
33,587,5758,Coonoor
33,570,5789,Cuddalore
33,577,5892,Denkanikottai
33,585,5831,Devakottai
33,634,5902,Dharapuram
33,571,5888,Dharmapuri
33,572,5980,Dindiguleast
33,572,5979,Dindigulwest
33,584,5738,Edappadi
33,568,7164,Egmore
33,594,6633,Eral
33,573,5753,Erode
33,594,5863,Ettayapuram
33,582,5820,Gandarvakkottai
33,584,5744,Gangavalli
33,596,5728,Gingee
33,573,5751,Gobichettipalayam
33,587,5755,Gudalur
33,595,5712,Gudiyatham
33,568,7169,Guindy
33,572,6700,Gujiliamparai
33,589,5693,Gummidipoondi
33,571,5886,Harur
33,577,5890,Hosur
33,585,5834,Ilayangudi
33,582,5818,Iluppur
33,593,6631,Jamunamarathoor
33,583,5859,Kadaladi
33,576,5772,Kadavur
33,584,6619,Kadayampatti
33,733,6639,Kadayanallur
33,585,6644,Kalaiyarkoil
33,593,5959,Kalasapakkam
33,731,7059,Kalavai
33,575,5882,Kalkulam
33,729,5734,Kallakkurichi
33,578,6615,Kalligudi
33,729,7055,Kalvarayan Hills
33,583,5858,Kamuthi
33,574,5707,Kancheepuram
33,596,6651,Kandachipuram
33,634,5901,Kangeyam
33,585,5830,Karaikkudi
33,582,5825,Karambakudi
33,597,5851,Kariapatti
33,571,6622,Karimangalam
33,576,5769,Karur
33,595,5713,Katpadi
33,570,5792,Kattumannarkoil
33,594,6628,Kayathar
33,583,6654,Kilakarai
33,575,6673,Killiyoor
33,593,6630,Kilpennathur
33,579,5800,Kilvelur
33,569,5956,Kinathukadavu
33,572,5766,Kodaikanal
33,573,6637,Kodumudi
33,568,7514,Kolathur
33,580,6625,Kolli Hills
33,590,6627,Koothanallur
33,587,5757,Kotagiri
33,594,5862,Kovilpatti
33,577,5891,Krishnagiri
33,576,5770,Krishnarayapuram
33,590,5804,Kudavasal
33,582,5819,Kulathur
33,576,5771,Kulithalai
33,580,6634,Kumarapalayam
33,586,5811,Kumbakonam
33,587,5759,Kundah
33,574,7057,Kundrathur
33,581,5976,Kunnam
33,570,5790,Kurinjipadi
33,735,5797,Kuthalam
33,595,7052,K V Kuppam
33,591,5777,Lalgudi
33,634,5907,Madathukulam
33,569,5986,Madukkari
33,578,5960,Madurai East
33,578,5836,Madurai North
33,578,5841,Madurai South
33,578,5961,Madurai West
33,730,5710,Maduranthakam
33,568,5981,Maduravoyal
33,568,7165,Mambalam
33,591,5776,Manachanallur
33,585,5833,Manamadurai
33,582,5827,Manamelkudi
33,591,5781,Manapparai
33,576,5985,Manmangalam
33,590,5808,Mannargudi
33,592,6647,Manur
33,596,6650,Marakanam
33,591,5954,Marungapuri
33,568,5701,Mathavaram
33,735,5796,Mayiladuthurai
33,596,6652,Melmalaiyanur
33,578,5835,Melur
33,569,5895,Mettupalayam
33,584,5736,Mettur
33,573,6636,Modakkurichi
33,580,6635,Mohanur
33,583,5857,Mudukulathur
33,591,5774,Musiri
33,590,7408,Muthupettai
33,568,7170,Mylapore
33,579,5799,Nagapattinam
33,571,6623,Nallampalli
33,580,5747,Namakkal
33,573,6638,Nambiyur
33,592,5879,Nanguneri
33,590,5805,Nannilam
33,572,5763,Natham
33,732,5963,Natrampalli
33,590,5807,Needamangalam
33,731,6664,Nemili
33,572,5767,Nilakkottai
33,572,5761,Oddanchatram
33,584,5737,Omalur
33,586,5815,Orathanadu
33,594,5865,Ottapidaram
33,571,5885,Palakkodu
33,572,5760,Palani
33,592,5877,Palayamkottai
33,634,5905,Palladam
33,730,6629,Pallavaram
33,589,5697,Pallipattu
33,570,5788,Panruti
33,587,5754,Panthalur
33,586,5812,Papanasam
33,571,5887,Pappireddipatti
33,583,5856,Paramakudi
33,580,5748,Paramathi-Velur
33,586,5816,Pattukkottai
33,571,5889,Pennagaram
33,578,5839,Peraiyur
33,581,5973,Perambalur
33,568,7166,Perambur
33,586,5817,Peravurani
33,588,5843,Periyakulam
33,595,6663,Pernambut
33,573,5752,Perundurai
33,569,5957,Perur
33,584,6618,Pethanaickanpalayam
33,577,5893,Pochampalli
33,569,5899,Pollachi
33,593,5724,Polur
33,582,5823,Ponnamaravathi
33,589,5694,Ponneri
33,589,5699,Poonamallee
33,582,5821,Pudukkottai
33,576,6676,Pugalur
33,568,7167,Purasawalkam
33,592,5880,Radhapuram
33,597,5847,Rajapalayam
33,583,6653,Rajasingamangalam
33,583,5860,Ramanathapuram
33,583,5861,Rameswaram
33,580,5746,Rasipuram
33,589,6674,R K Pet
33,584,5740,Salem
33,584,5970,Salem South
33,584,5971,Salem West
33,733,5871,Sankarankoil
33,729,5733,Sankarapuram
33,584,5739,Sankari
33,594,5869,Sathankulam
33,573,5749,Sathyamangalam
33,597,5854,Sattur
33,580,6632,Sendamangalam
33,610,5785,Sendurai
33,733,5874,Shenkottai
33,568,5705,Sholinganallur
33,731,7060,Sholinghur
33,577,6641,Shoolagiri
33,585,5995,Singampunari
33,735,5795,Sirkali
33,585,5832,Sivaganga
33,733,5870,Sivagiri
33,597,5849,Sivakasi
33,570,6646,Srimushnam
33,574,5702,Sriperumbudur
33,591,5778,Srirangam
33,594,5867,Srivaikuntam
33,597,5848,Srivilliputhur
33,569,5896,Sulur
33,730,5703,Tambaram
33,733,5873,Tenkasi
33,584,7120,Thalaivasal
33,573,6539,Thalavadi
33,593,5726,Thandrampet
33,586,5814,Thanjavur
33,735,5798,Tharangambadi
33,588,5844,Theni
33,579,5801,Thirukkuvalai
33,578,5840,Thirumangalam
33,582,5822,Thirumayam
33,578,5962,Thirupparankundram
33,585,5829,Thiruppathur
33,585,5965,Thiruppuvanam
33,590,5809,Thiruthuraipoondi
33,586,5813,Thiruvaiyaru
33,589,5698,Thiruvallur
33,590,5806,Thiruvarur
33,575,6672,Thiruvattar
33,596,7053,Thiruvennainallur
33,591,5780,Thiruverumbur
33,586,5810,Thiruvidaimarudur
33,586,7406,Thiruvonam
33,594,5866,Thoothukkudi
33,591,5773,Thottiyam
33,575,5883,Thovala
33,591,5775,Thuraiyur
33,596,5729,Tindivanam
33,594,5868,Tiruchendur
33,580,5745,Tiruchengode
33,591,6620,Tiruchirappalli East
33,591,5779,Tiruchirappalli West
33,597,5852,Tiruchuli
33,730,5709,Tirukalukundram
33,729,5732,Tirukkoyilur
33,592,5876,Tirunelveli
33,732,5720,Tirupathur
33,730,5958,Tiruporur
33,634,5967,Tiruppurnorth
33,634,5968,Tiruppursouth
33,589,5696,Tiruttani
33,583,5855,Tiruvadanai
33,593,5727,Tiruvannamalai
33,733,6642,Tiruvengadam
33,568,5982,Tiruvottiyur
33,592,6649,Tisayanvilai
33,570,5794,Tittakudi
33,568,7168,Tondiarpet
33,610,5786,Udayarpalayam
33,587,5756,Udhagamandalam
33,634,5906,Udumalaipettai
33,729,5735,Ulundurpettai
33,578,5838,Usilampatti
33,588,5845,Uthamapalayam
33,577,5894,Uthangarai
33,574,5708,Uthiramerur
33,589,5695,Uthukkottai
33,634,6616,Uthukuli
33,578,5837,Vadipatti
33,590,5803,Valangaiman
33,569,5900,Valparai
33,729,7405,Vanapuram
33,730,7058,Vandalur
33,593,5723,Vandavasi
33,732,5718,Vaniyambadi
33,596,5730,Vanur
33,584,5742,Vazhapadi
33,579,5802,Vedaranyam
33,572,5762,Vedasandur
33,733,5872,Veerakeralamputhur
33,568,7171,Velachery
33,595,5717,Vellore
33,593,6624,Vembakkam
33,597,6640,Vembakottai
33,581,5974,Veppanthattai
33,570,5953,Veppur
33,596,5978,Vikravandi
33,594,5864,Vilathikulam
33,575,5881,Vilavancode
33,596,5731,Viluppuram
33,582,6614,Viralimalai
33,570,5793,Virudhachalam
33,597,5850,Virudhunagar
33,574,6626,Walajabad
33,731,5714,Wallajah
33,597,6675,Watrap
33,584,5741,Yercaud
36,518,6319,Abdullapurmet
36,694,4579,Achampet
36,514,6304,Adavidevulapalli
36,697,6310,Adda Guduru
36,512,4586,Addakal
36,501,6221,Adilabad Rural
36,501,4306,Adilabad Urban
36,692,7524,Akberpet-Bhoompally
36,692,6285,Akkannapet
36,697,4617,Alair
36,695,4612,Alampur
36,513,4470,Alladurg
36,690,6267,Allapalli
36,516,7528,Aloor
36,700,6328,Alwal
36,518,4563,Amangal
36,693,6290,Amarchintha
36,507,4502,Amberpet
36,691,6276,Ameenpur
36,507,4497,Ameerpet
36,694,4578,Amrabad
36,696,6302,Ananthagiri
36,691,4479,Andole
36,690,6268,Annapureddypalli
36,682,6214,Anthergaon
36,514,4660,Anumula
36,516,4360,Armoor
36,699,4319,Asifabad
36,507,4506,Asif Nagar
36,690,4728,Aswapuram
36,690,4749,Aswaraopeta
36,686,4694,Athmakur
36,693,4592,Atmakur
36,697,4626,Atmakur (M)
36,696,4622,Atmakur (S)
36,689,4674,Bachannapet
36,700,6315,Bachupally
36,507,4508,Bahadurpura
36,512,4557,Balanagar
36,700,4517,Balanagar
36,518,6323,Balapur
36,516,4361,Balkonda
36,694,4597,Balmoor
36,507,4509,Bandlaguda
36,685,4383,Banswada
36,698,4532,Bantwaram
36,680,6205,Basar
36,698,4535,Basheerabad
36,688,4742,Bayyaram
36,501,4323,Bazarhatnoor
36,681,6212,Beerpur
36,692,4437,Bejjanki
36,699,4317,Bejjur
36,501,4308,Bela
36,684,4350,Bellampally
36,690,4730,Bhadrachalam
36,680,4339,Bhainsa
36,686,4448,Bheemadevarpalli
36,684,6228,Bheemaram
36,681,7541,Bheemaram (20)
36,516,4364,Bheemgal
36,684,4328,Bheemini
36,501,6223,Bheempur
36,685,4391,Bhiknoor
36,697,4628,Bhongir
36,512,4574,Bhoothpur
36,501,7529,Bhoraj
36,687,4682,Bhupalpally
36,697,4629,Bibinagar
36,685,6242,Bibipet
36,685,4374,Bichkunda
36,694,4584,Bijinapally
36,685,4375,Birkur
36,501,4324,Boath
36,516,4370,Bodhan
36,683,4429,Boinpalli
36,698,4550,Bomaraspeta
36,697,4613,Bommalaramaram
36,509,4765,Bonakal
36,697,4630,B Pochampally
36,681,6213,Buggaram
36,690,4736,Burgampahad
36,514,4652,Chandampeta
36,690,4747,Chandrugonda
36,514,4655,Chandur
36,516,6669,Chandur
36,683,4419,Chandurthi
36,694,6293,Charakonda
36,507,4510,Charminar
36,513,4466,Chegunta
36,522,4712,Chennaraopet
36,684,4356,Chennur
36,692,4672,Cherial
36,690,4726,Cherla
36,518,4529,Chevella
36,508,4442,Chigurumamidi
36,696,4667,Chilkur
36,513,6274,Chilpched
36,689,6259,Chilpur
36,512,4587,Chinnachintakunta
36,688,6254,Chinnagudur
36,692,4460,Chinnakodur
36,693,6287,Chinnambavi
36,699,6314,Chintalamanepally
36,509,4760,Chinthakani
36,696,6303,Chinthalapalem
36,514,4650,Chinthapally
36,687,4681,Chityal
36,514,4633,Chityal
36,696,4639,Chivemla
36,508,4424,Choppadandi
36,697,4631,Choutuppal
36,698,7186,Chowdapur
36,691,7188,Chowtakur
36,690,6376,Chunchupalli
36,699,4329,Dahegoan
36,721,4553,Damargidda
36,686,6375,Damera
36,514,4663,Dameracherla
36,690,4750,Dammapeta
36,684,4348,Dandepally
36,688,6255,Danthalapalle
36,680,6207,Dasturabad
36,512,4573,Devarakadra
36,514,4653,Devarakonda
36,689,4701,Devaruppula
36,721,4572,Dhanwada
36,681,4397,Dharmapuri
36,682,4411,Dharmaram
36,686,4677,Dharmasagar
36,695,4591,Dharoor
36,516,4378,Dharpally
36,698,4531,Dharur
36,692,7189,Dhoolmitta
36,516,4377,Dichpally
36,680,4343,Dilawarpur
36,698,4537,Doma
36,685,4392,Domakonda
36,685,7525,Dongli
36,516,7530,Donkeshwar
36,688,4722,Dornakal
36,698,4552,Doulathabad
36,692,4465,Doultabad
36,692,4458,Dubbak
36,698,7540,Dudyal
36,522,4693,Duggondi
36,690,4729,Dummugudem
36,682,4410,Eligaid
36,686,4449,Elkathurthy
36,508,6234,Ellandakunta
36,681,7539,Endapalli
36,509,4753,Enkoor
36,720,4685,Eturunagaram
36,518,4559,Farooqnagar
36,501,6225,Gadiguda
36,695,4603,Gadwal
36,692,4483,Gajwel
36,683,4433,Gambhiraopet
36,512,4538,Gandeed
36,685,4382,Gandhari
36,700,6316,Gandimaisamma Dundigal
36,518,6320,Gandipet
36,508,4422,Gangadhara
36,688,6253,Gangaram
36,508,6232,Ganneruvaram
36,696,4666,Garidepally
36,688,4743,Garla
36,514,7526,Gattuppal
36,522,4707,Geesugonda
36,693,4585,Ghanpur
36,687,4683,Ghanpur (Mulug)
36,689,4676,Ghanpur (Station)
36,700,4523,Ghatkesar
36,695,4605,Ghattu
36,507,4507,Golconda
36,681,4412,Gollapalli
36,693,4596,Gopalpeta
36,720,4688,Govindaraopet
36,501,4310,Gudihatnoor
36,514,7527,Gudipally
36,688,4711,Gudur
36,691,6277,Gummadidala
36,690,4741,Gundala
36,697,4618,Gundala
36,514,4651,Gundlapally
36,721,7523,Gundumal
36,514,4657,Gurrampode
36,684,6227,Hajipur
36,686,4695,Hanamkonda
36,512,4555,Hanwada
36,686,4678,Hasanparthy
36,691,4489,Hathnoora
36,513,6270,Havelighanapur
36,518,4525,Hayathnagar
36,507,4503,Himayatnagar
36,692,4444,Husnabad
36,508,4446,Huzurabad
36,696,4669,Huzurnagar
36,518,4546,Ibrahimpatnam
36,681,4393,Ibrahimpatnam
36,501,4322,Ichoda
36,695,4606,Ieeja
36,683,4436,Illanthakunta
36,686,6249,Inavole
36,516,6236,Indalwai
36,501,4311,Inderavelly
36,688,7538,Inugurthy
36,695,4607,Itikyala
36,512,4567,Jadcherla
36,692,4484,Jagdevpur
36,681,4414,Jagitial
36,681,6211,Jagitial Rural
36,501,4307,Jainath
36,699,4320,Jainoor
36,684,4355,Jaipur
36,696,4623,Jajireddygudem
36,516,4366,Jakranpally
36,508,4440,Jammikunta
36,689,4699,Jangoan
36,684,4334,Jannaram
36,691,4476,Jharasangam
36,518,6322,Jilled Chowdergudem
36,691,4493,Jinnaram
36,685,4373,Jukkal
36,682,4409,Julapalli
36,690,4746,Julurpadu
36,680,4335,Kaddam Peddur
36,518,6324,Kadthal
36,699,4318,Kagaznagar
36,691,4453,Kalher
36,509,4763,Kalluru
36,695,6297,Kaloor Thimmandoddi
36,694,4576,Kalwakurthy
36,686,4447,Kamalapur
36,682,4400,Kamanpur
36,685,4390,Kamareddy
36,509,4745,Kamepalli
36,516,4363,Kammarpally
36,514,4656,Kanagal
36,691,6275,Kandi
36,518,4545,Kandukur
36,691,4450,Kangti
36,720,6251,Kannaigudem
36,684,6229,Kannepally
36,700,6317,Kapra
36,690,6269,Karakagudem
36,508,6231,Karimnagar
36,508,4428,Karimnagar Rural
36,684,4349,Kasipet
36,687,4402,Kataram
36,681,4418,Kathlapur
36,514,4635,Kattangur
36,700,4522,Keesara
36,699,4313,Kerameri
36,688,4717,Kesamudram
36,518,4561,Keshampet
36,514,4637,Kethepally
36,507,4505,Khairatabad
36,509,4756,Khammam (Rural)
36,509,6326,Khammam Urban
36,680,4347,Khanapur
36,522,4709,Khanapur
36,686,6247,Khazipet
36,522,6246,Khila Warangal
36,696,4668,Kodad
36,694,4600,Kodair
36,689,4702,Kodakandla
36,698,4549,Kodangal
36,681,4420,Kodimial
36,692,4443,Koheda
36,691,4475,Kohir
36,512,4569,Koilkonda
36,694,4609,Kollapur
36,692,6284,Komuravelli
36,683,4431,Konaraopet
36,514,6307,Kondamallepally
36,692,4462,Kondapak
36,691,4491,Kondapur
36,518,4558,Kondurg
36,509,4761,Konijerla
36,681,4416,Korutla
36,721,4551,Kosgi
36,516,4371,Kotagiri
36,684,4351,Kotapally
36,698,6312,Kotepally
36,688,4710,Kothaguda
36,690,4738,Kothagudem
36,693,4593,Kothakota
36,508,6230,Kothapally
36,721,7537,Kothapally (15)
36,687,7531,Kothapallygori
36,518,4560,Kothur
36,512,7522,Koukuntla
36,699,4316,Koutala
36,513,4480,Kowdipally
36,721,6264,Krishna
36,680,4338,Kubeer
36,700,6327,Kukatpally
36,692,7521,Kukunoorpally
36,513,4468,Kulcharam
36,698,4539,Kulkacharla
36,680,4337,Kuntala
36,688,4721,Kuravi
36,509,4755,Kusumanchi
36,680,4345,Laxmanchanda
36,690,6266,Laxmidevipalli
36,694,4598,Lingal
36,689,4700,Lingalaghanpur
36,685,4388,Lingampet
36,699,6311,Lingapur
36,680,4342,Lokeswaram
36,684,4353,Luxettipet
36,685,4380,Machareddy
36,693,6289,Madanapur
36,696,6300,Maddirala
36,692,4673,Maddur
36,721,4554,Maddur
36,518,4564,Madgul
36,509,4766,Madhira
36,685,4372,Madnoor
36,514,6305,Madugulapally
36,721,4590,Maganoor
36,688,4718,Mahabubabad
36,512,6258,Mahabubnagar Rural
36,512,4568,Mahabubnagar Urban
36,687,4403,Mahadevpur
36,518,4544,Maheshwaram
36,516,4367,Makloor
36,721,4589,Makthal
36,695,4604,Maldakal
36,687,4405,Malharrao
36,700,4521,Malkajgiri
36,720,7536,Mallampally
36,681,4394,Mallapur
36,681,4413,Mallial
36,680,4346,Mamada
36,508,4427,Manakondur
36,518,4547,Manchal
36,684,4354,Mancherial
36,684,4352,Mandamarri
36,720,4686,Mangapet
36,513,6273,Manoharabad
36,691,4451,Manoor
36,695,4611,Manopad
36,682,4401,Manthani
36,690,4727,Manuguru
36,721,6263,Marikal
36,688,4720,Maripeda
36,692,6282,Markook
36,698,4512,Marpalle
36,507,4500,Marredpally
36,514,4649,Marriguda
36,513,7190,Masaipet
36,696,4670,Mattampally
36,501,6222,Mavala
36,513,4456,Medak
36,700,4519,Medchal
36,681,4415,Medipalli
36,700,6318,Medipally
36,696,4671,Mellachervu
36,516,6237,Mendora
36,681,4417,Metpalli
36,512,4566,Midjil
36,692,4464,Mirdoddi
36,514,4664,Miryalaguda
36,691,6278,Mogudampally
36,687,4680,Mogullapally
36,512,7187,Mohammadabad
36,685,7520,Mohammadnagar
36,518,4528,Moinabad
36,698,4513,Mominpet
36,512,6260,Moosapet
36,516,4362,Morthad
36,516,6668,Mosara
36,697,6309,Motakonduru
36,696,4640,Mothey
36,697,4625,Mothkur
36,680,4341,Mudhole
36,509,4758,Mudigonda
36,700,6671,Muduchinthalapally
36,516,6235,Mugpal
36,690,4748,Mulkalapally
36,692,4486,Mulug
36,720,4689,Mulug
36,696,4642,Munagala
36,691,4477,Munipally
36,514,4647,Munugode
36,516,6238,Mupkal
36,507,4501,Musheerabad
36,683,4434,Mustabad
36,687,4404,Mutharam Mahadevpur
36,682,4406,Mutharam (Manthani)
36,696,4641,Nadigudem
36,686,6547,Nadikuda
36,691,6280,Nagalgidda
36,696,6298,Nagaram
36,694,4583,Nagarkurnool
36,685,4387,Nagireddypet
36,514,4636,Nakrekal
36,514,4646,Nalgonda
36,522,4692,Nallabelli
36,514,4654,Nampally
36,507,4504,Nampally
36,518,6321,Nandigama
36,516,4359,Nandipet
36,692,4461,Nangnoor
36,692,6670,Narayanaraopet
36,691,4452,Narayankhed
36,721,4570,Narayanpet
36,697,4648,Narayanpur
36,514,4634,Narketpally
36,689,4675,Narmetta
36,501,4312,Narnoor
36,522,4708,Narsampet
36,513,4488,Narsapur
36,680,6208,Narsapur G
36,688,4719,Narsimhulapet
36,513,6272,Narsingi
36,721,4588,Narwa
36,684,6226,Naspur
36,685,6244,Nasurullabad
36,516,4358,Navipet
36,698,4514,Nawabpet
36,512,4556,Nawabpet
36,522,4713,Nekkonda
36,509,4759,Nelakondapalli
36,688,4716,Nellikudur
36,684,4331,Nennel
36,501,4325,Neradigonda
36,696,4665,Nereducherla
36,514,6308,Neredugommu
36,514,4661,Nidmanoor
36,680,6210,Nirmal Rural
36,680,4344,Nirmal U
36,516,4368,Nizamabad North
36,516,6233,Nizamabad Rural
36,516,6385,Nizamabad South
36,513,6271,Nizampet
36,691,7535,Nizampet (28)
36,685,4385,Nizamsagar
36,696,4621,Nuthanakal
36,691,4473,Nyalkal
36,682,4426,Odela
36,694,6294,Padara
36,696,6301,Palakeedu
36,682,6215,Palakurthy
36,689,4697,Palakurthy
36,687,6250,Palimela
36,690,4737,Palvoncha
36,685,7519,Palwancha
36,693,4601,Pangal
36,513,4455,Papannapet
36,698,4540,Pargi
36,686,4679,Parkal
36,522,4714,Parvathagiri
36,691,4494,Patancheru
36,693,4602,Pebbair
36,514,4658,Pedda Adesherlapally
36,685,6245,Pedda Kodapgal
36,694,4599,Peddakothapally
36,693,4594,Peddamandadi
36,682,4408,Peddapalli
36,688,6256,Peddavangara
36,514,4659,Peddavoora
36,698,4533,Peddemul
36,681,4421,Pegadapalli
36,680,6206,Pembi
36,699,6313,Penchicalpet
36,696,4643,Penpahad
36,694,6292,Pentlavelli
36,509,4752,Penuballi
36,690,4725,Pinapaka
36,685,4384,Pitlam
36,516,7534,Pothangal
36,698,4541,Pudur
36,691,4478,Pulkal
36,700,4518,Qutballapur
36,509,4757,Raghunadhapalem
36,689,4698,Ragunathpally
36,681,4395,Raikal
36,691,4472,Raikode
36,692,6283,Raipole
36,685,6241,Rajampet
36,697,4615,Rajapeta
36,512,6261,Rajapur
36,518,4527,Rajendranagar
36,695,6296,Rajoli
36,508,4423,Ramadugu
36,682,6216,Ramagiri
36,682,4399,Ramagundam
36,697,4632,Ramannapet
36,685,6243,Ramareddy
36,513,4457,Ramayampet
36,691,4495,Ramchandrapuram
36,522,4703,Rayaparthy
36,699,4327,Rebbena
36,513,4471,Regode
36,687,4690,Regonda
36,516,4357,Renjal
36,693,6286,Revally
36,683,6219,Rudrangi
36,516,6240,Rudrur
36,685,4381,Sadashivanagar
36,691,4490,Sadasivpet
36,507,4511,Saidabad
36,516,7532,Saloora
36,691,4492,Sangareddy
36,522,4705,Sangem
36,680,4336,Sarangapur
36,681,4396,Sarangapur
36,518,4526,Saroornagar
36,501,7515,Sathnala
36,509,4751,Sathupalli
36,507,4498,Secunderabad
36,688,7518,Seerole
36,518,4516,Serilingampally
36,518,4542,Shabad
36,507,4496,Shaikpet
36,514,4624,Shaligouraram
36,700,4520,Shamirpet
36,518,4543,Shamshabad
36,513,4454,Shankarampet (A)
36,513,4467,Shankarampet (R)
36,508,4441,Shankarapatnam
36,518,4515,Shankarpalle
36,686,4691,Shayampet
36,513,4487,Shivampet
36,692,6281,Siddipet Rural
36,692,4459,Siddipet Urban
36,509,4744,Singareni
36,683,4435,Sircilla
36,691,6279,Sirgapoor
36,516,4379,Sirikonda
36,501,6224,Sirikonda
36,699,4315,Sirpur (T)
36,699,4326,Sirpur U
36,680,6209,Soan
36,501,7516,Sonala
36,682,4407,Srirampur
36,693,6288,Srirangapur
36,690,6265,Sujathanagar
36,682,4425,Sulthanabad
36,696,4638,Suryapet
36,694,4582,Tadoor
36,720,4687,Tadvai
36,685,4389,Tadwai
36,501,4309,Talamadugu
36,501,4305,Tamsi
36,698,4534,Tandur
36,684,4332,Tandur
36,680,4340,Tanoor
36,513,4469,Tekmal
36,690,4739,Tekulapalli
36,687,6248,Tekumatla
36,694,4581,Telkapally
36,518,4562,Thalakondapally
36,509,4762,Thallada
36,683,6217,Thangallapalli
36,689,6257,Tharigoppula
36,694,4575,Thimmajipet
36,508,4438,Thimmapur LMD
36,514,4645,Thipparthy
36,696,4619,Thirumalagiri
36,692,4463,Thoguta
36,688,4715,Thorrur
36,696,4620,Thungaturthy
36,697,4614,Thurkapally
36,514,6306,Tirumalagiri Sagar
36,509,4754,Tirumalayapalem
36,507,4499,Tirumalgiri
36,699,4333,Tiryani
36,513,4482,Toopran
36,514,4662,Tripuraram
36,695,6299,Undavelly
36,700,4524,Uppal
36,694,4580,Uppununthala
36,694,6295,Urkonda
36,721,4571,Utkoor
36,501,4321,Utnoor
36,516,4365,Vailpoor
36,697,4627,Valigonda
36,694,4577,Vangoor
36,516,4376,Varni
36,691,6291,Vatpally
36,508,4439,Veenavanka
36,683,6220,Veernapalli
36,686,6252,Velair
36,694,4565,Veldanda
36,681,4398,Velgatur
36,684,4330,Vemanpally
36,509,4768,Vemsoor
36,514,4644,Vemulapally
36,683,4430,Vemulawada
36,683,6218,Vemulawada Rural
36,720,4684,Venkatapur
36,720,4724,Venkatapuram
36,698,4530,Vikarabad
36,508,4445,V.Saidapur
36,695,4610,Waddepally
36,720,4723,Wajedu
36,693,4595,Wanaparthy
36,699,4314,Wankidi
36,522,4706,Warangal
36,522,4704,Wardhannapet
36,692,4485,Wargal
36,693,4608,Weepangandla
36,509,4764,Wyra
36,518,4548,Yacharam
36,697,4616,Yadagirigutta
36,516,4369,Yedapally
36,693,7533,Yedula
36,698,4536,Yelal
36,513,4481,Yeldurthy
36,690,4740,Yellandu
36,683,4432,Yellareddipet
36,685,4386,Yellareddy
36,516,6239,Yergatla
36,695,7517,Yerravalli
36,509,4767,Yerrupalem
36,689,4696,Zaffergadh
36,691,4474,Zahirabad
38,465,3949,Dadra & Nagar Haveli
38,463,3948,Daman
38,464,3947,Diu
16,654,6695,Amarpur
16,269,6697,Ambassa
16,271,6687,Belonia
16,653,6699,Bishalgarh
16,270,6691,Dharmanagar
16,269,6686,Gonda Twisa
16,653,6677,Jampuijala
16,272,6679,Jirania
16,655,6682,Kailashahar
16,269,6681,Kamalpur
16,270,6685,Kanchanpur
16,654,6690,Karbook
16,652,6684,Khowai
16,655,6694,Kumarghat
